teacher_id,item_name,item_year,item_type,journal,journal_type,co_worker_in,co_worker_out,scholarship_type,equis
102048.0,2023金融科技合作研究專案,2023,研究計畫,,X,王儷玲;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,「私募信貸(private debt)市場概況與展望」研究案,2023,研究計畫,,X,王儷玲;蔡政憲;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,國際永續金融的商品與投資策略創新趨勢分析,2023,研究計畫,,X,王儷玲,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,基於人工智慧技術的智能期權交易系統設計(1/3),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102048.0,法人企業徵信報告自動化流程建議及驗證,2023,研究計畫,,X,王儷玲,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102048.0,基於人工智慧技術的智能期權交易系統設計(2/3),2024,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102048.0,基於人工智慧技術的智能期權交易系統設計(3/3),2025,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102062.0,教育部協助大專校院因應嚴重特殊傳染性肺炎影響衝擊補助計畫,2020,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102063.0,獨立董事、董監事責任險及新冠肺炎的影響,2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102102.0,基於潛在語意主題學習的企業違約預警(2/2),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102102.0,後疫情時代情緒異象之量化、分析與應用：稀疏預測迴歸、主題文本分析與情緒貝塔套利,2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102102.0,以語意深度遷移學習胃納 ESG 永續責任投資情緒於信用違約預警模型之建構(1/2),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102102.0,以語意深度遷移學習胃納 ESG 永續責任投資情緒於信用違約預警模型之建構(2/2),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,新興市場跨國企業之控制 - 管理能力觀點(3/3),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,海外直接投資對開發中國家企業創新與國內成長的影響(1/3),2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,海外直接投資對開發中國家企業創新與國內成長的影響(2/3),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102104.0,海外直接投資對開發中國家企業創新與國內成長的影響(3/3),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102105.0,存款保險基金目標值及風險差別費率之研究,2023,研究計畫,,X,林士貴,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102105.0,非現金支付的發展趨勢,2023,研究計畫,,X,林士貴;彭金隆,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102106.0,108年度U-start創新創業計畫-Jart團隊及人際銀行團隊                                                                                                                                                                                                         ,2019,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102106.0,審計對盈餘可比性的影響：法律責任、會計師特性與關鍵查核事項(3/3),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102106.0,COVID-19對資本市場與企業的影響: 一套會計視野的分析(1/3),2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102106.0,COVID-19對資本市場與企業的影響: 一套會計視野的分析(2/3),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102106.0,COVID-19對資本市場與企業的影響: 一套會計視野的分析(3/3),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102106.0,財金及會計學門規劃研究推動計畫(1/3),2023,研究計畫,,X,周冠男,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102106.0,財金及會計學門規劃研究推動計畫(2/3),2024,研究計畫,,X,周冠男,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102106.0,財金及會計學門規劃研究推動計畫(3/3),2025,研究計畫,,X,周冠男,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102108.0,台灣壽險業海外投資上限對其資產配置影響之探討,2020,研究計畫,,X,鄭宗記;曾毓英;張士傑,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102108.0,擔保借款與公司融資限制、借款利率和信用違約交換契約間的關連性(1/3),2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102108.0,補助國內大專校院購置「Eikon with Datastream for Office財經資訊」資料庫專案,2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102108.0,擔保借款與公司融資限制、借款利率和信用違約交換契約間的關連性(2/3),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102108.0,補助國內大專院校購置「Eikon with Datastream for Office 財經資訊」資料庫專案,2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102108.0,擔保借款與公司融資限制、借款利率和信用違約交換契約間的關連性(3/3),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102108.0,補助國內大專院校購置「Eikon with Datastream for Office 財經資訊」資料庫專案,2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102306.0,服務創新電子報                                                                                                                                                                                                                                            ,2019,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102306.0,區塊鏈去中間化之研究,2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102306.0,國際高等人力培訓外籍生獎學金計畫(第20屆),2020,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102306.0,國際高等人力培訓外籍生獎學金計畫(第21屆),2021,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102306.0,大專校院學生雙語化學習計畫「重點培育學院」商學院,2021,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102306.0,自主決策系統之決策智能研究─以自駕車為例,2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102306.0,大專校院學生雙語化學習計畫「重點培育學院」商學院,2022,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102380.0,高階經理人與基層員工薪酬差距之研究(3/3),2020,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102380.0,企業薪酬揭露之研究(1/3),2021,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102380.0,企業薪酬揭露之研究(2/3),2022,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102380.0,企業薪酬揭露之研究(3/3),2023,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102657.0,央行數位通貨(CBDC)及其平台之可行性技術研究案-以分散式帳簿技術(DLT)為例                                                                                                                                                                                    ,2019,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102657.0,產學合作計畫-建構以區塊鏈為核心的社群電商                                                                                                                                                                                                                 ,2019,研究計畫,,X,,,Basic_or_Discovery_Scholarship,E15:Other(Please describe)其他(科技部學術型計畫 MOST Research Project)
102657.0,開放銀行在電信業之研究與應用                                                                                                                                                                                                                              ,2019,研究計畫,,X,王儷玲;謝明華;彭金隆;宋皇志,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
102657.0,Open API於本公司應用系統之可行性驗證,2020,研究計畫,,X,,,Applied_or_Integration_Application_Scholarship,E3:Studies and Reports commissioned by companies and gov't agencies(企業、政府、科技部產學合作計畫)
